clueweb12-0000tw-00-00041	UK Prince William	<http://www.wikidata.org/entity/Q79838543>
clueweb12-0000tw-00-00041	Irish Times Cancel	<http://www.wikidata.org/entity/Q19893387>
clueweb12-0000tw-00-00041	Irish Times	<http://www.wikidata.org/entity/Q1134208>
clueweb12-0000tw-00-00041	BBC	<http://www.wikidata.org/entity/Q232715>
clueweb12-0000tw-00-00041	Spotlight	<http://www.wikidata.org/entity/Q19363858>
clueweb12-0000tw-00-00041	Holyhead	<http://www.wikidata.org/entity/Q23691014>
clueweb12-0000tw-00-00041	MV Swanland	<http://www.wikidata.org/entity/Q223989>
clueweb12-0000tw-00-00043	Liberty	<http://www.wikidata.org/entity/Q1759277>
clueweb12-0000tw-00-00043	Western Union Share	<http://www.wikidata.org/entity/Q861042>
clueweb12-0000tw-00-00043	Earn4invite Media	<http://www.wikidata.org/entity/Q67171109>
clueweb12-0000tw-00-00045	Audio More	<http://www.wikidata.org/entity/Q4819813>
clueweb12-0000tw-00-00045	Inappropriate Content Upload	<http://www.wikidata.org/entity/Q1595503>
clueweb12-0000tw-00-00045	Drama View Videos	<http://www.wikidata.org/entity/Q3278344>
clueweb12-0000tw-00-00045	WARNING	<http://www.wikidata.org/entity/Q81112190>
clueweb12-0000tw-00-00045	Embed	<http://www.wikidata.org/entity/Q10272309>
clueweb12-0000tw-00-00045	Elliot	<http://www.wikidata.org/entity/Q68195378>
clueweb12-0000tw-00-00045	Users	<http://www.wikidata.org/entity/Q14753742>
clueweb12-0000tw-00-00045	FTW	<http://www.wikidata.org/entity/Q564860>
clueweb12-0000tw-00-00045	English Comments Elliots	<http://www.wikidata.org/entity/Q26516980>
clueweb12-0000tw-00-00045	Community Guidelines	<http://www.wikidata.org/entity/Q70440381>
clueweb12-0000tw-00-00045	Cassius	<http://www.wikidata.org/entity/Q74046774>
clueweb12-0000tw-00-00045	JavaScript	<http://www.wikidata.org/entity/Q56672832>
clueweb12-0000tw-00-00045	Macromedia Flash	<http://www.wikidata.org/entity/Q29000793>
clueweb12-0000tw-00-00045	Dislikes Views Upload Audio Upload	<http://www.wikidata.org/entity/Q1595503>
clueweb12-0000tw-00-00045	Shredder	<http://www.wikidata.org/entity/Q1406874>
clueweb12-0000tw-00-00045	Fatal Error Network	<http://www.wikidata.org/entity/Q64705641>
clueweb12-0000tw-00-00046	Use Links	<http://www.wikidata.org/entity/Q80405721>
clueweb12-0000tw-00-00046	Alberta TV Main	<http://www.wikidata.org/entity/Q83864373>
clueweb12-0000tw-00-00046	Viewed Home	<http://www.wikidata.org/entity/Q20440006>
clueweb12-0000tw-00-00046	Upload	<http://www.wikidata.org/entity/Q1595503>
clueweb12-0000tw-00-00046	Twitter RSS Feeds Join Us	<http://www.wikidata.org/entity/Q42691020>
clueweb12-0000tw-00-00046	Speed	<http://www.wikidata.org/entity/Q2308416>
clueweb12-0000tw-00-00046	WMV	<http://www.wikidata.org/entity/Q1448447>
clueweb12-0000tw-00-00046	Central	<http://www.wikidata.org/entity/Q162100>
clueweb12-0000tw-00-00046	Safari	<http://www.wikidata.org/entity/Q26864387>
clueweb12-0000tw-00-00046	Windows Media	<http://www.wikidata.org/entity/Q1189357>
clueweb12-0000tw-00-00046	ISP	<http://www.wikidata.org/entity/Q233427>
clueweb12-0000tw-00-00046	Advertise All	<http://www.wikidata.org/entity/Q51591069>
clueweb12-0000tw-00-00046	Central Alberta	<http://www.wikidata.org/entity/Q189917>
clueweb12-0000tw-00-00046	On Internet	<http://www.wikidata.org/entity/Q42866502>
clueweb12-0000tw-00-00047	Mozzarella	<http://www.wikidata.org/entity/Q65568872>
clueweb12-0000tw-00-00047	Dip	<http://www.wikidata.org/entity/Q3403762>
clueweb12-0000tw-00-00047	Menu	<http://www.wikidata.org/entity/Q226580>
clueweb12-0000tw-00-00047	Ends	<http://www.wikidata.org/entity/Q60376308>
clueweb12-0000tw-00-00047	Reduce	<http://www.wikidata.org/entity/Q56291710>
clueweb12-0000tw-00-00047	Sprinkle	<http://www.wikidata.org/entity/Q2314042>
clueweb12-0000tw-00-00048	Time Management Menu	<http://www.wikidata.org/entity/Q226580>
clueweb12-0000tw-00-00048	Are My Keys	<http://www.wikidata.org/entity/Q53310529>
clueweb12-0000tw-00-00048	Cut	<http://www.wikidata.org/entity/Q13505848>
clueweb12-0000tw-00-00048	Fries Green Beans Whats	<http://www.wikidata.org/entity/Q18481308>
clueweb12-0000tw-00-00048	Patty	<http://www.wikidata.org/entity/Q3200265>
clueweb12-0000tw-00-00048	Email Recipes	<http://www.wikidata.org/entity/Q30070439>
clueweb12-0000tw-00-00048	KitchenAid	<http://www.wikidata.org/entity/Q1743850>
clueweb12-0000tw-00-00048	Dinner	<http://www.wikidata.org/entity/Q1226560>
clueweb12-0000tw-00-00048	Menus	<http://www.wikidata.org/entity/Q75850938>
clueweb12-0000tw-00-00049	Spices	<http://www.wikidata.org/entity/Q42527>
clueweb12-0000tw-00-00049	Herbs	<http://www.wikidata.org/entity/Q207123>
clueweb12-0000tw-00-00049	Homemade	<http://www.wikidata.org/entity/Q24451301>
clueweb12-0000tw-00-00049	Are My Keys Odds	<http://www.wikidata.org/entity/Q56886881>
clueweb12-0000tw-00-00049	Herbs Spices	<http://www.wikidata.org/entity/Q47634788>
clueweb12-0000tw-00-00049	Recipes Whats	<http://www.wikidata.org/entity/Q39807979>
clueweb12-0000tw-00-00050	Pingback Menu Planning Cancel	<http://www.wikidata.org/entity/Q69503298>
clueweb12-0000tw-00-00050	Coat	<http://www.wikidata.org/entity/Q3434316>
clueweb12-0000tw-00-00050	Serve	<http://www.wikidata.org/entity/Q1176587>
clueweb12-0000tw-00-00051	Costco	<http://www.wikidata.org/entity/Q715583>
clueweb12-0000tw-00-00051	Costco Recent Posts Menu Planning Cancel	<http://www.wikidata.org/entity/Q69503298>
clueweb12-0000tw-00-00051	Odds	<http://www.wikidata.org/entity/Q7077523>
clueweb12-0000tw-00-00051	Elizabeth Organizing	<http://www.wikidata.org/entity/Q64570606>
clueweb12-0000tw-00-00051	KitchenAid And	<http://www.wikidata.org/entity/Q1743850>
clueweb12-0000tw-00-00051	Halloween	<http://www.wikidata.org/entity/Q16250990>
clueweb12-0000tw-00-00051	Advantage	<http://www.wikidata.org/entity/Q4686406>
clueweb12-0000tw-00-00051	Coupons	<http://www.wikidata.org/entity/Q21550926>
clueweb12-0000tw-00-00051	Warehouse	<http://www.wikidata.org/entity/Q58238154>
clueweb12-0000tw-00-00051	Drugstore Shopping Yes	<http://www.wikidata.org/entity/Q64534980>
clueweb12-0000tw-00-00051	Executive Gold Star	<http://www.wikidata.org/entity/Q29639205>
clueweb12-0000tw-00-00051	Gold Star	<http://www.wikidata.org/entity/Q29639205>
clueweb12-0000tw-00-00051	HTML Cooking	<http://www.wikidata.org/entity/Q12314924>
clueweb12-0000tw-00-00051	Sams	<http://www.wikidata.org/entity/Q27914265>
clueweb12-0000tw-00-00051	Are Great Deals	<http://www.wikidata.org/entity/Q48652882>
clueweb12-0000tw-00-00053	Street Fighter IV HD Hadir Di	<http://www.wikidata.org/entity/Q914286>
clueweb12-0000tw-00-00053	Negara Google	<http://www.wikidata.org/entity/Q16877895>
clueweb12-0000tw-00-00053	CentOS	<http://www.wikidata.org/entity/Q207542>
clueweb12-0000tw-00-00053	Slackware	<http://www.wikidata.org/entity/Q58436>
clueweb12-0000tw-00-00053	BitDefender	<http://www.wikidata.org/entity/Q4035134>
clueweb12-0000tw-00-00053	Bourne	<http://www.wikidata.org/entity/Q67449690>
clueweb12-0000tw-00-00053	Islam Mengg	<http://www.wikidata.org/entity/Q21009357>
clueweb12-0000tw-00-00053	openSUSE	<http://www.wikidata.org/entity/Q16691>
clueweb12-0000tw-00-00053	RSS Feed Baca	<http://www.wikidata.org/entity/Q178309>
clueweb12-0000tw-00-00053	Ferrari F2012 Fo	<http://www.wikidata.org/entity/Q171791>
clueweb12-0000tw-00-00053	DataCenter	<http://www.wikidata.org/entity/Q16802660>
clueweb12-0000tw-00-00053	Perempuan Jepang	<http://www.wikidata.org/entity/Q11016590>
clueweb12-0000tw-00-00053	Tony Gilroy	<http://www.wikidata.org/entity/Q353117>
clueweb12-0000tw-00-00053	RapidShare Search Engine	<http://www.wikidata.org/entity/Q208194>
clueweb12-0000tw-00-00053	Linux Mint	<http://www.wikidata.org/entity/Q2027>
clueweb12-0000tw-00-00053	Aaron Cross	<http://www.wikidata.org/entity/Q1917017>
clueweb12-0000tw-00-00053	Linux Mint Website Debian	<http://www.wikidata.org/entity/Q3833137>
clueweb12-0000tw-00-00053	Nazaruddin Belum Berakhir Google	<http://www.wikidata.org/entity/Q12482124>
clueweb12-0000tw-00-00053	Me Belum	<http://www.wikidata.org/entity/Q24219207>
clueweb12-0000tw-00-00053	Ubuntu Sir	<http://www.wikidata.org/entity/Q2088361>
clueweb12-0000tw-00-00053	Bourne Legacy Baru Tidak Lagi D	<http://www.wikidata.org/entity/Q494048>
clueweb12-0000tw-00-00053	Linux Review	<http://www.wikidata.org/entity/Q388>
clueweb12-0000tw-00-00053	TrendMicro Email Linux	<http://www.wikidata.org/entity/Q388>
clueweb12-0000tw-00-00053	Ditutup Se	<http://www.wikidata.org/entity/Q3085500>
clueweb12-0000tw-00-00053	Dibekuk Usai Pakai	<http://www.wikidata.org/entity/Q52905875>
clueweb12-0000tw-00-00053	Geve Me Al	<http://www.wikidata.org/entity/Q67896607>
clueweb12-0000tw-00-00053	Berita Umum	<http://www.wikidata.org/entity/Q21089308>
clueweb12-0000tw-00-00053	Bookmark Baca	<http://www.wikidata.org/entity/Q64557746>
clueweb12-0000tw-00-00053	Jeremy Renner	<http://www.wikidata.org/entity/Q23365>
clueweb12-0000tw-00-00053	BlackBerry	<http://www.wikidata.org/entity/Q3907172>
clueweb12-0000tw-00-00053	Bourne Legacy	<http://www.wikidata.org/entity/Q494048>
clueweb12-0000tw-00-00053	VectorLinux	<http://www.wikidata.org/entity/Q1074973>
clueweb12-0000tw-00-00053	Negara Bersama Coca Cola	<http://www.wikidata.org/entity/Q77978059>
clueweb12-0000tw-00-00053	Matt Damon	<http://www.wikidata.org/entity/Q175535>
clueweb12-0000tw-00-00053	Linu	<http://www.wikidata.org/entity/Q13196594>
clueweb12-0000tw-00-00053	Online Piracy Ac	<http://www.wikidata.org/entity/Q171322>
clueweb12-0000tw-00-00053	RSS Feed	<http://www.wikidata.org/entity/Q18050995>
clueweb12-0000tw-00-00053	Tentara Pakistan	<http://www.wikidata.org/entity/Q39303238>
clueweb12-0000tw-00-00053	ESET Nod32	<http://www.wikidata.org/entity/Q55864651>
clueweb12-0000tw-00-00053	Banner Scientific	<http://www.wikidata.org/entity/Q56236431>
clueweb12-0000tw-00-00053	Partners Apa	<http://www.wikidata.org/entity/Q1860759>
clueweb12-0000tw-00-00053	Berita IT Terkini	<http://www.wikidata.org/entity/Q21089308>
clueweb12-0000tw-00-00053	Jason Bourne	<http://www.wikidata.org/entity/Q19481099>
clueweb12-0000tw-00-00053	SLAX Jodie Marsh	<http://www.wikidata.org/entity/Q272417>
clueweb12-0000tw-00-00053	gOS Anda	<http://www.wikidata.org/entity/Q306004>
clueweb12-0000tw-00-00054	Bila	<http://www.wikidata.org/entity/Q1580902>
clueweb12-0000tw-00-00054	Broken Hearts	<http://www.wikidata.org/entity/Q29594968>
clueweb12-0000tw-00-00054	Debit BCA Rajakarcis	<http://www.wikidata.org/entity/Q420781>
clueweb12-0000tw-00-00054	Method	<http://www.wikidata.org/entity/Q736670>
clueweb12-0000tw-00-00054	FAQ Yang	<http://www.wikidata.org/entity/Q56286669>
clueweb12-0000tw-00-00054	ATM	<http://www.wikidata.org/entity/Q1060517>
clueweb12-0000tw-00-00054	AUTHORIZED	<http://www.wikidata.org/entity/Q82046390>
clueweb12-0000tw-00-00054	Artikel	<http://www.wikidata.org/entity/Q13430606>
clueweb12-0000tw-00-00054	Pasaraya Manggarai	<http://www.wikidata.org/entity/Q14143>
clueweb12-0000tw-00-00054	Klik	<http://www.wikidata.org/entity/Q1253866>
clueweb12-0000tw-00-00054	Waktu	<http://www.wikidata.org/entity/Q3472821>
clueweb12-0000tw-00-00054	Share Khusus	<http://www.wikidata.org/entity/Q59007350>
clueweb12-0000tw-00-00054	Cara Pemesanan	<http://www.wikidata.org/entity/Q35249521>
clueweb12-0000tw-00-00054	Peter Harjani Project	<http://www.wikidata.org/entity/Q79144711>
clueweb12-0000tw-00-00054	David Archuleta	<http://www.wikidata.org/entity/Q2086361>
clueweb12-0000tw-00-00054	Online Akan	<http://www.wikidata.org/entity/Q16148131>
clueweb12-0000tw-00-00054	Hold	<http://www.wikidata.org/entity/Q77980571>
clueweb12-0000tw-00-00054	Video Ga Ga	<http://www.wikidata.org/entity/Q2370606>
clueweb12-0000tw-00-00054	LA	<http://www.wikidata.org/entity/Q21532126>
clueweb12-0000tw-00-00054	Bagi	<http://www.wikidata.org/entity/Q12473283>
clueweb12-0000tw-00-00054	PONDS	<http://www.wikidata.org/entity/Q37499848>
clueweb12-0000tw-00-00054	England Legend Punk Rock Greyson	<http://www.wikidata.org/entity/Q49673483>
clueweb12-0000tw-00-00054	Satu	<http://www.wikidata.org/entity/Q7426553>
clueweb12-0000tw-00-00054	JITEC Mangga Dua Square	<http://www.wikidata.org/entity/Q24070176>
clueweb12-0000tw-00-00054	Cari Info	<http://www.wikidata.org/entity/Q23962470>
clueweb12-0000tw-00-00054	Belum	<http://www.wikidata.org/entity/Q24219207>
clueweb12-0000tw-00-00054	Cody Simpson	<http://www.wikidata.org/entity/Q314319>
clueweb12-0000tw-00-00054	Studios	<http://www.wikidata.org/entity/Q28548983>
clueweb12-0000tw-00-00054	Tel	<http://www.wikidata.org/entity/Q34961331>
clueweb12-0000tw-00-00054	Retail Outlet Panorama	<http://www.wikidata.org/entity/Q70479084>
clueweb12-0000tw-00-00054	Transfer	<http://www.wikidata.org/entity/Q3537479>
clueweb12-0000tw-00-00054	Ngagel Jaya Utara No	<http://www.wikidata.org/entity/Q26738137>
clueweb12-0000tw-00-00054	Online Transfer VA	<http://www.wikidata.org/entity/Q219297>
clueweb12-0000tw-00-00054	Jakarta Selatan Greyson Chance	<http://www.wikidata.org/entity/Q298360>
clueweb12-0000tw-00-00054	Purple	<http://www.wikidata.org/entity/Q63862050>
clueweb12-0000tw-00-00054	Pembeli	<http://www.wikidata.org/entity/Q7161865>
clueweb12-0000tw-00-00054	Greyson Chance	<http://www.wikidata.org/entity/Q298360>
clueweb12-0000tw-00-00054	Greyson Chance Live	<http://www.wikidata.org/entity/Q298360>
clueweb12-0000tw-00-00054	Creative	<http://www.wikidata.org/entity/Q16769986>
clueweb12-0000tw-00-00054	RajaKarcis Jakarta	<http://www.wikidata.org/entity/Q12487021>
clueweb12-0000tw-00-00054	Rajakarcis Manggarai	<http://www.wikidata.org/entity/Q14143>
clueweb12-0000tw-00-00054	Card JITEC Mangga Dua Square	<http://www.wikidata.org/entity/Q24070176>
clueweb12-0000tw-00-00054	Fax	<http://www.wikidata.org/entity/Q81084234>
clueweb12-0000tw-00-00054	BCA Virtual Account	<http://www.wikidata.org/entity/Q420781>
clueweb12-0000tw-00-00054	Pink	<http://www.wikidata.org/entity/Q24239857>
clueweb12-0000tw-00-00054	Tentang	<http://www.wikidata.org/entity/Q25290386>
clueweb12-0000tw-00-00054	Velvet	<http://www.wikidata.org/entity/Q79484492>
clueweb12-0000tw-00-00054	Continue Bila	<http://www.wikidata.org/entity/Q22437693>
clueweb12-0000tw-00-00054	Informasi	<http://www.wikidata.org/entity/Q50434754>
clueweb12-0000tw-00-00054	Guy Oseary	<http://www.wikidata.org/entity/Q5622519>
clueweb12-0000tw-00-00054	Cara Pembayaran Online	<http://www.wikidata.org/entity/Q35249521>
clueweb12-0000tw-00-00054	Festival Blue Sistem	<http://www.wikidata.org/entity/Q47502043>
clueweb12-0000tw-00-00054	Untuk	<http://www.wikidata.org/entity/Q24827375>
clueweb12-0000tw-00-00054	Hard Rock Caf Jakarta	<http://www.wikidata.org/entity/Q455803>
clueweb12-0000tw-00-00054	Greyson Michael Chance	<http://www.wikidata.org/entity/Q527822>
clueweb12-0000tw-00-00054	Lines	<http://www.wikidata.org/entity/Q77573504>
clueweb12-0000tw-00-00054	Umum Tentang Penukaran	<http://www.wikidata.org/entity/Q25290386>
clueweb12-0000tw-00-00054	Tiket	<http://www.wikidata.org/entity/Q20603856>
clueweb12-0000tw-00-00054	Elton John	<http://www.wikidata.org/entity/Q1138432>
clueweb12-0000tw-00-00054	PAY	<http://www.wikidata.org/entity/Q42331799>
clueweb12-0000tw-00-00054	Yellow Setelah	<http://www.wikidata.org/entity/Q28737353>
clueweb12-0000tw-00-00054	Workshop	<http://www.wikidata.org/entity/Q28555497>
clueweb12-0000tw-00-00054	Cash	<http://www.wikidata.org/entity/Q5048646>
clueweb12-0000tw-00-00054	Offline	<http://www.wikidata.org/entity/Q19007721>
clueweb12-0000tw-00-00054	CONCERT	<http://www.wikidata.org/entity/Q20277915>
clueweb12-0000tw-00-00054	Tube	<http://www.wikidata.org/entity/Q243046>
clueweb12-0000tw-00-00054	Blue Cicilan	<http://www.wikidata.org/entity/Q11192538>
clueweb12-0000tw-00-00054	JITEC Mangga Dua Square Got	<http://www.wikidata.org/entity/Q24070176>
clueweb12-0000tw-00-00054	Neelam Vaswani	<http://www.wikidata.org/entity/Q6986761>
clueweb12-0000tw-00-00054	Manggarai	<http://www.wikidata.org/entity/Q3285748>
clueweb12-0000tw-00-00054	Purple Isikan	<http://www.wikidata.org/entity/Q49591240>
clueweb12-0000tw-00-00054	TRANSFER	<http://www.wikidata.org/entity/Q334501>
clueweb12-0000tw-00-00054	Jakarta Selatan	<http://www.wikidata.org/entity/Q12487021>
clueweb12-0000tw-00-00054	Anda	<http://www.wikidata.org/entity/Q51588899>
clueweb12-0000tw-00-00054	Asthon Kutcher	<http://www.wikidata.org/entity/Q37562641>
clueweb12-0000tw-00-00054	WIB Rajakarcis Manggarai	<http://www.wikidata.org/entity/Q564485>
clueweb12-0000tw-00-00054	Marygops Studios Featured	<http://www.wikidata.org/entity/Q28548983>
clueweb12-0000tw-00-00054	Philippine	<http://www.wikidata.org/entity/Q21097012>
clueweb12-0000tw-00-00054	Singapore	<http://www.wikidata.org/entity/Q19672697>
clueweb12-0000tw-00-00054	Jakarta Depan	<http://www.wikidata.org/entity/Q12487021>
clueweb12-0000tw-00-00054	Click BUY	<http://www.wikidata.org/entity/Q5132421>
clueweb12-0000tw-00-00054	Cara Pembayaran	<http://www.wikidata.org/entity/Q35249521>
clueweb12-0000tw-00-00054	Selamat	<http://www.wikidata.org/entity/Q24082938>
clueweb12-0000tw-00-00054	Ibu Dibjo Cikini	<http://www.wikidata.org/entity/Q4250416>
clueweb12-0000tw-00-00054	Hayley Williams	<http://www.wikidata.org/entity/Q30325749>
clueweb12-0000tw-00-00054	Jenis	<http://www.wikidata.org/entity/Q1686853>
clueweb12-0000tw-00-00054	ABC	<http://www.wikidata.org/entity/Q19920702>
clueweb12-0000tw-00-00054	Greyson Chance Indonesia	<http://www.wikidata.org/entity/Q298360>
clueweb12-0000tw-00-00054	WIB Cara Pembayaran	<http://www.wikidata.org/entity/Q564485>
clueweb12-0000tw-00-00054	Lady Gagas Paparazzi	<http://www.wikidata.org/entity/Q37534556>
clueweb12-0000tw-00-00054	Greyson	<http://www.wikidata.org/entity/Q16276058>
clueweb12-0000tw-00-00054	Wall Street Journel	<http://www.wikidata.org/entity/Q79498830>
clueweb12-0000tw-00-00054	John Lennon	<http://www.wikidata.org/entity/Q2736835>
clueweb12-0000tw-00-00054	Cara	<http://www.wikidata.org/entity/Q35249521>
clueweb12-0000tw-00-00054	Jakarta	<http://www.wikidata.org/entity/Q3630>
clueweb12-0000tw-00-00054	Candy Mech	<http://www.wikidata.org/entity/Q1915509>
clueweb12-0000tw-00-00054	Merchandise Store Lalai	<http://www.wikidata.org/entity/Q28125010>
clueweb12-0000tw-00-00054	Panorama	<http://www.wikidata.org/entity/Q70479084>
clueweb12-0000tw-00-00054	Kontak Kami	<http://www.wikidata.org/entity/Q2734152>
clueweb12-0000tw-00-00054	Interscope Records	<http://www.wikidata.org/entity/Q231694>
clueweb12-0000tw-00-00054	Yahoo Music Videos	<http://www.wikidata.org/entity/Q3281694>
clueweb12-0000tw-00-00054	Isikan	<http://www.wikidata.org/entity/Q37746415>
clueweb12-0000tw-00-00054	WIB Yellow	<http://www.wikidata.org/entity/Q564485>
clueweb12-0000tw-00-00056	RINO New York	<http://www.wikidata.org/entity/Q743367>
clueweb12-0000tw-00-00056	Bernie	<http://www.wikidata.org/entity/Q1029212>
clueweb12-0000tw-00-00056	Tokyo	<http://www.wikidata.org/entity/Q7473516>
clueweb12-0000tw-00-00056	Austin Toronto So	<http://www.wikidata.org/entity/Q76163746>
clueweb12-0000tw-00-00056	Comments Ron	<http://www.wikidata.org/entity/Q7364334>
clueweb12-0000tw-00-00056	RINO Ron Paul	<http://www.wikidata.org/entity/Q15257>
clueweb12-0000tw-00-00056	Xray	<http://www.wikidata.org/entity/Q77458417>
clueweb12-0000tw-00-00056	MSNBC	<http://www.wikidata.org/entity/Q13973>
clueweb12-0000tw-00-00056	Lorinda Hern	<http://www.wikidata.org/entity/Q81279368>
clueweb12-0000tw-00-00056	Ian	<http://www.wikidata.org/entity/Q55976952>
clueweb12-0000tw-00-00056	WAY	<http://www.wikidata.org/entity/Q7946877>
clueweb12-0000tw-00-00056	Rhino	<http://www.wikidata.org/entity/Q56404384>
clueweb12-0000tw-00-00056	Gwen	<http://www.wikidata.org/entity/Q51165022>
clueweb12-0000tw-00-00056	Ron Paul	<http://www.wikidata.org/entity/Q15257>
clueweb12-0000tw-00-00056	Spencer	<http://www.wikidata.org/entity/Q64534895>
clueweb12-0000tw-00-00056	Yup Gothamist	<http://www.wikidata.org/entity/Q2301982>
clueweb12-0000tw-00-00056	Ueno Zoo	<http://www.wikidata.org/entity/Q162722>
clueweb12-0000tw-00-00056	Paul Kind	<http://www.wikidata.org/entity/Q2060614>
clueweb12-0000tw-00-00056	Hern	<http://www.wikidata.org/entity/Q5742127>
clueweb12-0000tw-00-00057	Giglio	<http://www.wikidata.org/entity/Q18453756>
clueweb12-0000tw-00-00057	Gigantic	<http://www.wikidata.org/entity/Q1301221>
clueweb12-0000tw-00-00057	Cashmans	<http://www.wikidata.org/entity/Q21958457>
clueweb12-0000tw-00-00057	Neathway	<http://www.wikidata.org/entity/Q56855143>
clueweb12-0000tw-00-00057	Manhattan	<http://www.wikidata.org/entity/Q65578813>
clueweb12-0000tw-00-00057	Google News Comments	<http://www.wikidata.org/entity/Q12020>
clueweb12-0000tw-00-00057	Washington DC San Francisco	<http://www.wikidata.org/entity/Q64156589>
clueweb12-0000tw-00-00057	Ben Yakas	<http://www.wikidata.org/entity/Q1767655>
clueweb12-0000tw-00-00057	Boston Red Sox Brian Cashman	<http://www.wikidata.org/entity/Q213959>
clueweb12-0000tw-00-00057	Alleged Stalker	<http://www.wikidata.org/entity/Q49163100>
clueweb12-0000tw-00-00057	Feedster Wow	<http://www.wikidata.org/entity/Q56006321>
clueweb12-0000tw-00-00057	Southern District	<http://www.wikidata.org/entity/Q57609>
clueweb12-0000tw-00-00057	Brian Cashman	<http://www.wikidata.org/entity/Q2924879>
clueweb12-0000tw-00-00057	Sano	<http://www.wikidata.org/entity/Q423884>
clueweb12-0000tw-00-00057	Cashman	<http://www.wikidata.org/entity/Q29021356>
clueweb12-0000tw-00-00057	Yankees	<http://www.wikidata.org/entity/Q8048794>
clueweb12-0000tw-00-00057	David Sano	<http://www.wikidata.org/entity/Q60515704>
clueweb12-0000tw-00-00057	Daily News	<http://www.wikidata.org/entity/Q5209318>
clueweb12-0000tw-00-00057	Fatal Attraction	<http://www.wikidata.org/entity/Q16782293>
clueweb12-0000tw-00-00057	NonTouristy Tips For Tourists	<http://www.wikidata.org/entity/Q1579568>
clueweb12-0000tw-00-00057	Ron Gardella	<http://www.wikidata.org/entity/Q37244759>
clueweb12-0000tw-00-00057	Louise	<http://www.wikidata.org/entity/Q59506171>
clueweb12-0000tw-00-00057	Jimmy Hoffa Is Buried	<http://www.wikidata.org/entity/Q47512683>
clueweb12-0000tw-00-00057	Zeno	<http://www.wikidata.org/entity/Q60445127>
clueweb12-0000tw-00-00057	Brian Jacob	<http://www.wikidata.org/entity/Q51834119>
clueweb12-0000tw-00-00057	Post	<http://www.wikidata.org/entity/Q63152110>
clueweb12-0000tw-00-00057	Chris Giglio	<http://www.wikidata.org/entity/Q18453756>
clueweb12-0000tw-00-00057	Brian Cashman Los Angeles	<http://www.wikidata.org/entity/Q47510071>
clueweb12-0000tw-00-00058	Mezzanelli	<http://www.wikidata.org/entity/Q18493099>
clueweb12-0000tw-00-00058	Adam Tiberio	<http://www.wikidata.org/entity/Q18216066>
clueweb12-0000tw-00-00058	Austin Hearing Frank Prizinzano	<http://www.wikidata.org/entity/Q18638522>
clueweb12-0000tw-00-00058	Want	<http://www.wikidata.org/entity/Q1933337>
clueweb12-0000tw-00-00058	Incredible	<http://www.wikidata.org/entity/Q81833903>
clueweb12-0000tw-00-00058	Rivington Street	<http://www.wikidata.org/entity/Q65940626>
clueweb12-0000tw-00-00058	Impressionist	<http://www.wikidata.org/entity/Q18393417>
clueweb12-0000tw-00-00058	East Village	<http://www.wikidata.org/entity/Q79873387>
clueweb12-0000tw-00-00058	LES	<http://www.wikidata.org/entity/Q54902445>
clueweb12-0000tw-00-00058	Italian Joint	<http://www.wikidata.org/entity/Q42606149>
clueweb12-0000tw-00-00058	Try Gorgeous Calf Brains	<http://www.wikidata.org/entity/Q71231374>
clueweb12-0000tw-00-00058	Robbins	<http://www.wikidata.org/entity/Q254027>
clueweb12-0000tw-00-00058	Sauce Steak	<http://www.wikidata.org/entity/Q279668>
clueweb12-0000tw-00-00058	Mondays	<http://www.wikidata.org/entity/Q61928414>
clueweb12-0000tw-00-00058	Mezzanelli Amatriciana Tracchiolle	<http://www.wikidata.org/entity/Q18493099>
clueweb12-0000tw-00-00058	VP Karen Handel	<http://www.wikidata.org/entity/Q6369678>
clueweb12-0000tw-00-00058	Comments Ahhh	<http://www.wikidata.org/entity/Q82935536>
clueweb12-0000tw-00-00058	Lunch Dinner	<http://www.wikidata.org/entity/Q73026030>
clueweb12-0000tw-00-00058	Try	<http://www.wikidata.org/entity/Q17130215>
clueweb12-0000tw-00-00058	Surgeon	<http://www.wikidata.org/entity/Q65222673>
clueweb12-0000tw-00-00058	Hell	<http://www.wikidata.org/entity/Q20267374>
clueweb12-0000tw-00-00058	Xmas	<http://www.wikidata.org/entity/Q1758090>
clueweb12-0000tw-00-00058	Albany	<http://www.wikidata.org/entity/Q2001662>
clueweb12-0000tw-00-00058	LIC	<http://www.wikidata.org/entity/Q407884>
clueweb12-0000tw-00-00058	Sauce	<http://www.wikidata.org/entity/Q22430181>
clueweb12-0000tw-00-00058	Gorgeous Calf Brains	<http://www.wikidata.org/entity/Q3773527>
clueweb12-0000tw-00-00058	Rob DeFlorio	<http://www.wikidata.org/entity/Q2119304>
clueweb12-0000tw-00-00058	Raped	<http://www.wikidata.org/entity/Q68973421>
clueweb12-0000tw-00-00058	Toronto Well	<http://www.wikidata.org/entity/Q61042830>
clueweb12-0000tw-00-00058	Mother	<http://www.wikidata.org/entity/Q78162358>
clueweb12-0000tw-00-00058	Grass	<http://www.wikidata.org/entity/Q2361836>
clueweb12-0000tw-00-00059	New York Bay	<http://www.wikidata.org/entity/Q1190104>
clueweb12-0000tw-00-00059	Rockaway	<http://www.wikidata.org/entity/Q66124555>
clueweb12-0000tw-00-00059	Jen	<http://www.wikidata.org/entity/Q42532530>
